word,pronunciation,translation,part_of_speech,country,level,audio_url
attraction,/əˈtɹækʃən/,аттракцион,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/attraction-us.mp3
attractive,/əˈtɹæktɪv/,привлекательный,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/attractive-us.mp3
audience,/ˈɔːdi.əns/,аудитория,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/audience-uk.mp3
August,/ɔːˈɡʌst/,Август,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/august-au.mp3
aunt,/ɑ(ː)nt/,тетя,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/aunt-us.mp3
author,/ˈɔː.θə/,автор,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/author-us.mp3
authority,/ɔːˈθɒɹəti/,власть,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/authority-us.mp3
automatic,/ˌɔːtəˈmætɪk/,автоматический,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/automatic-us.mp3
automatically,/ˈɔːtəʊˌmæt.ɪk(.ə)li/,автоматически,adverb,both,B1,
available,/əˈveɪləb(ə)l/,доступный,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/available-us.mp3
average,/ˈævəɹɪd͡ʒ/,средний,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/average-1-us.mp3
average,/ˈævəɹɪd͡ʒ/,средний,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/average-1-us.mp3
average,/ˈævəɹɪd͡ʒ/,средний,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/average-1-us.mp3
avoid,/əˈvɔɪd/,избегать,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/avoid-us.mp3
award,/əˈwɔːd/,награда,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/award-us.mp3
award,/əˈwɔːd/,награда,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/award-us.mp3
aware,/əˈweːɹ/,осведомленный,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/aware-us.mp3
away,/əˈweɪ/,прочь,adverb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/away-1-uk.mp3
awesome,/ˈɔːsəm/,потрясающий,adjective,US,A1,https://api.dictionaryapi.dev/media/pronunciations/en/awesome-us.mp3
awful,/ˈɔːfəl/,ужасный,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/awful-us.mp3
baby,/ˈbeɪbi/,малыш,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/baby-uk.mp3
back,/bæk/,назад,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/back-us.mp3
back,/bæk/,назад,adverb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/back-us.mp3
back,/bæk/,назад,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/back-us.mp3
back,/bæk/,назад,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/back-us.mp3
background,/ˈbæk.ɡɹaʊnd/,фон,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/background-us.mp3
backward,/ˈbæk.wə(ɹ)d/,назад,adverb,US,B1,https://api.dictionaryapi.dev/media/pronunciations/en/backward-au.mp3
bacteria,/bækˈtɪəɹ.ɪ.ə/,бактерии,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bacteria-us.mp3
bad,/bæːd/,плохой,adjective,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bad-uk.mp3
badly,/ˈbæd.li/,плохо,adverb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/badly-us.mp3
bag,/ˈbæːɡ/,сумка,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bag-au.mp3
bake,/beɪk/,выпекать,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bake-us.mp3
balance,/ˈbæləns/,баланс,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/balance-us.mp3
balance,/ˈbæləns/,баланс,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/balance-us.mp3
ball,/bɔːl/,мяч,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/ball-au.mp3
ban,/bæn/,запретить,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/ban-uk.mp3
ban,/bæn/,запретить,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/ban-uk.mp3
banana,/bəˈnɑːnə/,банан,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/banana-uk.mp3
band,/bænd/,группа,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/band-ca.mp3
bank (money),/bæŋk/,банк,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bank-us.mp3
bank (river),/bæŋk/,банк,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bank-us.mp3
bar,/bɑː/,бар,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bar-uk.mp3
bar,/bɑː/,бар,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bar-uk.mp3
barrier,/ˈbæɹi.ə(ɹ)/,барьер,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/barrier-us.mp3
base,/beɪs/,база,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/base-us.mp3
base,/beɪs/,база,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/base-us.mp3
baseball,/ˈbeɪs.bɔːl/,бейсбол,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/baseball-us.mp3
based,/beɪst/,основанный на,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/based-1-us.mp3
basic,/ˈbeɪsɪk/,базовый,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/basic-au.mp3
basically,/ˈbeɪsɪk(ə)li/,по сути,adverb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/basically-us.mp3
basis,/ˈbeɪsɪs/,основа,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/basis-us.mp3
basketball,/ˈbɑːs.kɪt.bɔːl/,баскетбол,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/basketball-us.mp3
bath,/bɐːθ/,ванна,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bath-us.mp3
bathroom,/ˈbæθ.ɹuːm/,ванная комната,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bathroom-uk.mp3
battery,/ˈbætəɹi/,батарея,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/battery-uk.mp3
battle,/ˈbætəl/,боевой,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/battle-us.mp3
battle,/ˈbætəl/,боевой,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/battle-us.mp3
be,,быть,verb,both,A1,
be,,быть,auxiliary v,both,A1,
beach,/biːt͡ʃ/,пляж,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/beach-uk.mp3
bean,/biːn/,боб,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/bean-us.mp3
bear (deal with),/bɛə(ɹ)/,медведь,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bear-us.mp3
bear (animal),/bɛə(ɹ)/,медведь,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/bear-us.mp3
beat,/biːt/,бить,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/beat-us.mp3
beat,/biːt/,бить,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/beat-us.mp3
beautiful,/ˈbjuːtɪfəl/,красивый,adjective,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/beautiful-uk.mp3
beauty,/ˈbuːti/,красота,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/beauty-us.mp3
because,/bɪˈkɒz/,потому что,conjunction,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/because-us.mp3
become,/bəˈkʊm/,становиться,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/become-us.mp3
bed,/bed/,кровать,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bed-uk.mp3
bedroom,/ˈbɛdɹʊm/,спальня,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bedroom-us.mp3
bee,/ˈbiː/,пчела,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bee-us.mp3
beef,/biːf/,говядина,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/beef-uk.mp3
behavior,[bɪˈheɪvjə],поведение,noun,US,A2,
behind,/bəˈhaɪnd/,позади,preposition,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/behind-uk-adverb-preposition.mp3
behind,/bəˈhaɪnd/,позади,adverb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/behind-uk-adverb-preposition.mp3
being,/ˈbiːɪŋ/,существование,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/being-us.mp3
belief,/bəˈliːf/,вера,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/belief-us.mp3
believe,/bɪˈliːv/,полагать,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/believe-us.mp3
bell,/bɛl/,колокол,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bell-us.mp3
belong,/bɪˈlɒŋ/,принадлежать,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/belong-us.mp3
below,/bɪˈləʊ/,ниже,adverb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/below-us.mp3
below,/bɪˈləʊ/,ниже,preposition,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/below-us.mp3
belt,/bɛlt/,пояс,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/belt-us.mp3
bend,/bɛnd/,сгибать,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bend-uk.mp3
bend,/bɛnd/,сгибать,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bend-uk.mp3
benefit,/ˈbɛn.ɪ.fɪt/,выгода,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/benefit-us.mp3
benefit,/ˈbɛn.ɪ.fɪt/,выгода,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/benefit-us.mp3
bent,/bɛnt/,согнутый,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bent-us.mp3
best,/ˈbɛst/,лучший,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/best-au.mp3
best,/ˈbɛst/,лучший,adverb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/best-au.mp3
best,/ˈbɛst/,лучший,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/best-au.mp3
bet,/ˈbɛt/,ставка,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bet-us.mp3
bet,/ˈbɛt/,ставка,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bet-us.mp3
better,[ˈbeɾə],лучше,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/better-us.mp3
better,[ˈbeɾə],лучше,adverb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/better-us.mp3
better,[ˈbeɾə],лучше,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/better-us.mp3
between,/bɪˈtwiːn/,между,preposition,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/between-us.mp3
between,/bɪˈtwiːn/,между,adverb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/between-us.mp3
beyond,/biˈjɒnd/,вне,preposition,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/beyond-us.mp3
beyond,/biˈjɒnd/,вне,adverb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/beyond-us.mp3
bicycle,/ˈbaɪsɪkl̩/,велосипед,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bicycle-au.mp3
big,/bɪɡ/,большой,adjective,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/big-uk.mp3
bike,[bɐɪk],велосипед,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bike-us.mp3
bill,/bɪl/,счет,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bill-us.mp3
bill,/bɪl/,счет,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bill-us.mp3
billion,/ˈbɪljən/,миллиард,number,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/billion-us.mp3
biology,/baɪˈɒlədʒɪ/,биология,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/biology-us.mp3
bird,/bɜd/,птица,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bird-us.mp3
birth,/bɜːθ/,рождение,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/birth-us.mp3
birthday,/ˈbɜːθ.deɪ/,день рождения,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/birthday-uk.mp3
bit,/bɪt/,кусочек,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/bit-us.mp3
bite,/bʌɪt/,кусать,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bite-us.mp3
bite,/bʌɪt/,кусать,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bite-us.mp3
bitter,/ˈbɪtə/,горький,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bitter-us.mp3
black,/blak/,черный,adjective,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/black-uk.mp3
black,/blak/,черный,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/black-uk.mp3
blame,/bleɪm/,обвинять,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/blame-uk.mp3
blame,/bleɪm/,обвинять,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/blame-uk.mp3
blank,/blæŋk/,пустой,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/blank-au.mp3
blank,/blæŋk/,пустой,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/blank-au.mp3
blind,/blaɪnd/,слепой,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/blind-us.mp3
block,/blɒk/,блокировать,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/block-au.mp3
block,/blɒk/,блокировать,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/block-au.mp3
blog,/blɑɡ/,блог,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/blog-us.mp3
blond,/blɒnd/,блондинка,adjective,US,A1,https://api.dictionaryapi.dev/media/pronunciations/en/blond-uk.mp3
blood,/blʊd/,кровь,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/blood-uk.mp3
blow,/bləʊ/,дуть,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/blow-us.mp3
blue,/bluː/,синий,adjective,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/blue-au.mp3
blue,/bluː/,синий,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/blue-au.mp3
board,/bɔːd/,доска,noun,both,B1,
board,/bɔːd/,доска,verb,both,B1,
boat,/bəʊt/,лодка,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/boat-au.mp3
body,/ˈbɒdi/,тело,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/body-uk.mp3
boil,/bɔɪl/,варить,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/boil-uk.mp3
bomb,/bɒm/,бомбить,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bomb-au.mp3
bomb,/bɒm/,бомбить,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/bomb-au.mp3
bond,/bɒnd/,связь,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/bond-us.mp3
bone,/bəʉn/,кость,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/bone-au.mp3
book,/buːk/,книга,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/book-uk.mp3
book,/buːk/,книга,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/book-uk.mp3
boot,/buːt/,ботинок,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/boot-au.mp3
border,/ˈbɔədə/,граница,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/border-uk.mp3
border,/ˈbɔədə/,граница,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/border-uk.mp3
bored,/bɔːd/,скучающий,adjective,both,A1,
boring,/ˈbɔːɹɪŋ/,скучный,adjective,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/boring-us.mp3
born,/ˈbɔːn/,рожденный,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/born-us.mp3
borrow,/ˈbɔɹoʊ/,занимать,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/borrow-us.mp3
boss,/bɑs/,босс,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/boss-uk.mp3
both,/bəʊθ/,оба,det pron,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/both-us.mp3
bother,,беспокоить,verb,both,B1,
bottle,/ˈbɑ.təl/,бутылка,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/bottle-ca.mp3
bottom,/ˈbɒtəm/,нижний,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/bottom-us.mp3
bottom,/ˈbɒtəm/,нижний,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/bottom-us.mp3
bowl,/bəʊɫ/,чаша,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/bowl-us.mp3
box,/bɒks/,коробка,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/box-au.mp3
boy,/bɔːə/,мальчик,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/boy-us.mp3
boyfriend,/ˈbɔɪfɹənd/,парень,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/boyfriend-us.mp3
brain,/bɹeɪn/,мозг,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/brain-uk.mp3
branch,,ветвь,noun,both,B1,
breath,/bɹɛθ/,дыхание,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/breath-us.mp3
breathe,/bɹiːð/,дышать,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/breathe-us.mp3
breathing,/ˈbɹiːðɪŋ/,дыхание,noun,both,B1,
bride,/bɹaɪd/,невеста,noun,both,B1,
bridge,/bɹɪd͡ʒ/,мост,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/bridge-us.mp3
brief,/bɹiːf/,краткий,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/brief-us.mp3
bright,/bɹaɪt/,яркий,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/bright-us.mp3
brilliant,/ˈbɹɪljənt/,блестящий,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/brilliant-us.mp3
